teamId,gameId,oddsExist,homeTeamId,awayTeamId,awayFavorite,homeFavorite,provider,favorite,underdog,spread,details,overUnder,awayMoneyLine,homeMoneyLine,awayspreadOdds,homespreadOdds,teamId2,gameId2,slug,location,name,nickname,abbreviation,displayName,shortDisplayName,color,alternateColor
teamId_2,401520350,True,2,344,False,True,Caesars Sportsbook (New Jersey),2,344,-6.5,AUB -6.5,41.0,205,-250,-110.0,-110.0,2,401520350,auburn-tigers,Auburn,Tigers,Auburn,AUB,Auburn Tigers,Tigers,03244d,f1f2f3
teamId_3,401549765,False,,,,,NONE,,,,,,,,,,3,401549765,birmingham-southern-panthers,Birmingham-Southern,Panthers,Birm-Southern,BIR,Birmingham-Southern Panthers,Panthers,000000,
teamId_5,401531383,False,,,,,NONE,,,,,,,,,,5,401531383,uab-blazers,UAB,Blazers,UAB,UAB,UAB Blazers,Blazers,003b28,ffc845
teamId_6,401531902,True,6,309,False,True,Caesars Sportsbook (New Jersey),6,309,-11.0,USA -11.0,55.0,345,-455,-110.0,-110.0,6,401531902,south-alabama-jaguars,South Alabama,Jaguars,South Alabama,USA,South Alabama Jaguars,Jaguars,003E7E,
teamId_7,401552021,False,,,,,NONE,,,,,,,,,,7,401552021,amherst-college-mammoths,Amherst College,Mammoths,Amherst,AMH,Amherst College Mammoths,Mammoths,3f1f69,ffffff
teamId_8,401520363,False,,,,,NONE,,,,,,,,,,8,401520363,arkansas-razorbacks,Arkansas,Razorbacks,Arkansas,ARK,Arkansas Razorbacks,Razorbacks,a41f35,ffffff
teamId_9,401524040,True,9,265,True,False,Caesars Sportsbook (New Jersey),265,9,5.5,WSU -5.5,49.5,-220,180,-110.0,-110.0,9,401524040,arizona-state-sun-devils,Arizona State,Sun Devils,Arizona St,ASU,Arizona State Sun Devils,Sun Devils,942139,f1f2f3
teamId_11,401545993,False,,,,,NONE,,,,,,,,,,11,401545993,colorado-mesa-mavericks,Colorado Mesa,Mavericks,Colo Mesa,MES,Colorado Mesa Mavericks,Mavericks,000000,
teamId_12,401524039,True,12,204,True,False,Caesars Sportsbook (New Jersey),204,12,3.0,ORST -3.0,56.5,-160,135,-110.0,-110.0,12,401524039,arizona-wildcats,Arizona,Wildcats,Arizona,ARIZ,Arizona Wildcats,Wildcats,0c234b,ab0520
teamId_13,401540232,False,,,,,NONE,,,,,,,,,,13,401540232,cal-poly-mustangs,Cal Poly,Mustangs,Cal Poly,CP,Cal Poly Mustangs,Mustangs,1E4D2B,eed897
teamId_15,401552464,False,,,,,NONE,,,,,,,,,,15,401552464,anna-maria-college-amcats,Anna Maria College,Amcats,Anna Maria,ANN,Anna Maria College Amcats,Amcats,000000,
teamId_16,401540255,False,,,,,NONE,,,,,,,,,,16,401540255,sacramento-state-hornets,Sacramento State,Hornets,Sacramento St,SAC,Sacramento State Hornets,Hornets,00573C,cdb97d
teamId_17,401550334,False,,,,,NONE,,,,,,,,,,17,401550334,claremont-mudd-scripps-college-stags,Claremont Mudd Scripps College,Stags,Clare Mudd,CLA,Claremont Mudd Scripps College Stags,Stags,981a31,feba15
teamId_18,401550138,False,,,,,NONE,,,,,,,,,,18,401550138,bridgewater-state-ma-bears,Bridgewater State (MA),Bears,Bridgewater MA,BRI,Bridgewater State (MA) Bears,Bears,bf2f38,000000
teamId_21,401532612,False,,,,,NONE,,,,,,,,,,21,401532612,san-diego-state-aztecs,San Diego State,Aztecs,San Diego St,SDSU,San Diego State Aztecs,Aztecs,BF2C37,a8996e
teamId_23,401532605,True,62,23,True,False,Caesars Sportsbook (New Jersey),23,62,11.0,SJSU -11.0,58.0,-400,310,-110.0,-110.0,23,401532605,san-jose-state-spartans,San José State,Spartans,San José St,SJSU,San José State Spartans,Spartans,005893,fdba31
teamId_24,401524042,True,24,264,True,False,Caesars Sportsbook (New Jersey),264,24,27.5,WASH -27.5,61.0,-4500,1550,-110.0,-110.0,24,401524042,stanford-cardinal,Stanford,Cardinal,Stanford,STAN,Stanford Cardinal,Cardinal,8c1515,ffffff
teamId_25,401524041,True,25,30,True,False,Caesars Sportsbook (New Jersey),30,25,10.5,USC -10.5,66.5,-420,320,-110.0,-110.0,25,401524041,california-golden-bears,California,Golden Bears,California,CAL,California Golden Bears,Golden Bears,031522,ffc423
teamId_26,401524043,True,26,38,False,True,Caesars Sportsbook (New Jersey),26,38,-15.0,UCLA -15.0,61.0,500,-700,-110.0,-110.0,26,401524043,ucla-bruins,UCLA,Bruins,UCLA,UCLA,UCLA Bruins,Bruins,2774ae,f2a900
teamId_29,401544151,False,,,,,NONE,,,,,,,,,,29,401544151,redlands-bulldogs,Redlands,Bulldogs,Redlands,RED,Redlands Bulldogs,Bulldogs,751708,ffffff
teamId_30,401524041,True,25,30,True,False,Caesars Sportsbook (New Jersey),30,25,10.5,USC -10.5,66.5,-420,320,-110.0,-110.0,30,401524041,usc-trojans,USC,Trojans,USC,USC,USC Trojans,Trojans,9e2237,ffcc00
teamId_32,401547219,False,,,,,NONE,,,,,,,,,,32,401547219,carroll-wi-pioneers,Carroll (WI),Pioneers,Carroll WI,CAR,Carroll (WI) Pioneers,Pioneers,000000,
teamId_33,401552878,False,,,,,NONE,,,,,,,,,,33,401552878,colby-college-white-mules,Colby College,White Mules,Colby,COL,Colby College White Mules,White Mules,012778,ffffff
teamId_36,401532603,True,36,2005,True,False,Caesars Sportsbook (New Jersey),2005,36,14.0,AFA -14.0,46.5,-600,430,-115.0,-105.0,36,401532603,colorado-state-rams,Colorado State,Rams,Colorado St,CSU,Colorado State Rams,Rams,004537,ffc425
teamId_38,401524043,True,26,38,False,True,Caesars Sportsbook (New Jersey),26,38,-15.0,UCLA -15.0,61.0,500,-700,-110.0,-110.0,38,401524043,colorado-buffaloes,Colorado,Buffaloes,Colorado,COLO,Colorado Buffaloes,Buffaloes,000000,cfb87c
teamId_40,401550082,False,,,,,NONE,,,,,,,,,,40,401550082,curry-college-colonels,Curry College,Colonels,Curry,CUR,Curry College Colonels,Colonels,65448b,ffffff
teamId_41,401520351,True,103,41,False,True,Caesars Sportsbook (New Jersey),103,41,-14.5,BC -14.5,50.0,430,-600,-110.0,-110.0,41,401520351,uconn-huskies,UConn,Huskies,UConn,CONN,UConn Huskies,Huskies,0c2340,f1f2f3
teamId_43,401541634,False,,,,,NONE,,,,,,,,,,43,401541634,yale-bulldogs,Yale,Bulldogs,Yale,YALE,Yale Bulldogs,Bulldogs,004a81,286dc0
teamId_46,401540063,False,,,,,NONE,,,,,,,,,,46,401540063,georgetown-hoyas,Georgetown,Hoyas,Georgetown,GTWN,Georgetown Hoyas,Hoyas,110E42,001c58
teamId_47,401534855,False,,,,,NONE,,,,,,,,,,47,401534855,howard-bison,Howard,Bison,Howard,HOW,Howard Bison,Bison,003a63,e51937
teamId_48,401540327,False,,,,,NONE,,,,,,,,,,48,401540327,delaware-fightin-blue-hens,Delaware,Fightin' Blue Hens,Delaware,DEL,Delaware Fightin' Blue Hens,Fightin' Blue Hens,033594,e8ce31
teamId_49,401547112,False,,,,,NONE,,,,,,,,,,49,401547112,dubuque-spartans,Dubuque,Spartans,Dubuque,DUB,Dubuque Spartans,Spartans,000000,
teamId_50,401540153,False,,,,,NONE,,,,,,,,,,50,401540153,florida-am-rattlers,Florida A&M,Rattlers,Florida A&M,FAMU,Florida A&M Rattlers,Rattlers,F89728,00843d
teamId_52,401525536,True,154,52,True,False,Caesars Sportsbook (New Jersey),52,154,20.5,FSU -20.5,52.0,-1400,800,-110.0,-110.0,52,401525536,florida-state-seminoles,Florida State,Seminoles,Florida St,FSU,Florida State Seminoles,Seminoles,782f40,ceb888
teamId_55,401520347,True,2229,55,True,False,Caesars Sportsbook (New Jersey),55,2229,9.0,JVST -9.0,48.0,-355,278,-110.0,-110.0,55,401520347,jacksonville-state-gamecocks,Jacksonville State,Gamecocks,J'Ville St,JVST,Jacksonville State Gamecocks,Gamecocks,b50500,b5b7ba
teamId_56,401540517,False,,,,,NONE,,,,,,,,,,56,401540517,stetson-hatters,Stetson,Hatters,Stetson,STET,Stetson Hatters,Hatters,0a5640,56854e
teamId_57,401520352,True,57,61,True,False,Caesars Sportsbook (New Jersey),61,57,14.0,UGA -14.0,49.0,-550,400,-110.0,-110.0,57,401520352,florida-gators,Florida,Gators,Florida,FLA,Florida Gators,Gators,0021a5,fa4616
teamId_58,401531425,False,,,,,NONE,,,,,,,,,,58,401531425,south-florida-bulls,South Florida,Bulls,South Florida,USF,South Florida Bulls,Bulls,004A36,231f20
teamId_59,401525537,True,59,153,True,False,Caesars Sportsbook (New Jersey),153,59,11.5,UNC -11.5,64.5,-455,345,-110.0,-110.0,59,401525537,georgia-tech-yellow-jackets,Georgia Tech,Yellow Jackets,Georgia Tech,GT,Georgia Tech Yellow Jackets,Yellow Jackets,003057,b3a369
teamId_60,401547070,False,,,,,NONE,,,,,,,,,,60,401547070,morehouse-college-maroon-tigers,Morehouse College,Maroon Tigers,Morehouse,MOR,Morehouse College Maroon Tigers,Maroon Tigers,000000,
teamId_61,401520352,True,57,61,True,False,Caesars Sportsbook (New Jersey),61,57,14.0,UGA -14.0,49.0,-550,400,-110.0,-110.0,61,401520352,georgia-bulldogs,Georgia,Bulldogs,Georgia,UGA,Georgia Bulldogs,Bulldogs,ba0c2f,ffffff
teamId_62,401532605,True,62,23,True,False,Caesars Sportsbook (New Jersey),23,62,11.0,SJSU -11.0,58.0,-400,310,-110.0,-110.0,62,401532605,hawaii-rainbow-warriors,Hawai'i,Rainbow Warriors,Hawai'i,HAW,Hawai'i Rainbow Warriors,Rainbow Warriors,003420,ffffff
teamId_63,401547087,False,,,,,NONE,,,,,,,,,,63,401547087,buena-vista-beavers,Buena Vista,Beavers,Buena Vista,BUE,Buena Vista Beavers,Beavers,feba12,001440
teamId_65,401544084,False,,,,,NONE,,,,,,,,,,65,401544084,grinnell-pioneers,Grinnell,Pioneers,Grinnell,GRI,Grinnell Pioneers,Pioneers,000000,
teamId_66,401525873,True,239,66,True,False,Caesars Sportsbook (New Jersey),66,239,3.0,ISU -3.0,47.0,-155,130,-110.0,-110.0,66,401525873,iowa-state-cyclones,Iowa State,Cyclones,Iowa State,ISU,Iowa State Cyclones,Cyclones,822433,fdca2f
teamId_67,401547104,False,,,,,NONE,,,,,,,,,,67,401547104,luther-norse,Luther,Norse,Luther,LUT,Luther Norse,Norse,015a9c,a5bbda
teamId_68,401532607,True,68,2751,False,True,Caesars Sportsbook (New Jersey),68,2751,-4.5,BOIS -4.5,49.0,162,-195,-110.0,-110.0,68,401532607,boise-state-broncos,Boise State,Broncos,Boise St,BOIS,Boise State Broncos,Broncos,0033a0,fa4616
teamId_70,401540247,False,,,,,NONE,,,,,,,,,,70,401540247,idaho-vandals,Idaho,Vandals,Idaho,IDHO,Idaho Vandals,Vandals,000000,8c6e4a
teamId_72,401549647,False,,,,,NONE,,,,,,,,,,72,401549647,elmhurst-bluejays,Elmhurst,Bluejays,Elmhurst,ELM,Elmhurst Bluejays,Bluejays,000000,
teamId_74,401544951,False,,,,,NONE,,,,,,,,,,74,401544951,millikin-big-blue,Millikin,Big Blue,Millikin,MLK,Millikin Big Blue,Big Blue,000000,
teamId_75,401550045,False,,,,,NONE,,,,,,,,,,75,401550045,north-park-vikings,North Park,Vikings,North Park,NP,North Park Vikings,Vikings,000000,
teamId_77,401520356,True,77,120,True,False,Caesars Sportsbook (New Jersey),120,77,14.0,MD -14.0,48.5,-550,400,-110.0,-110.0,77,401520356,northwestern-wildcats,Northwestern,Wildcats,Northwestern,NU,Northwestern Wildcats,Wildcats,582c83,ffffff
teamId_79,401540449,False,,,,,NONE,,,,,,,,,,79,401540449,southern-illinois-salukis,Southern Illinois,Salukis,S Illinois,SIU,Southern Illinois Salukis,Salukis,85283D,c2c3c0
teamId_80,401550204,False,,,,,NONE,,,,,,,,,,80,401550204,chicago-maroons,Chicago,Maroons,Chicago,CHI,Chicago Maroons,Maroons,000000,
teamId_81,401541108,False,,,,,NONE,,,,,,,,,,81,401541108,springfield-pride,Springfield,Pride,Springfield,SPRI,Springfield Pride,Pride,000000,
teamId_83,401541090,False,,,,,NONE,,,,,,,,,,83,401541090,depauw-tigers,DePauw,Tigers,DePauw,DEP,DePauw Tigers,Tigers,000000,
teamId_84,401520358,True,213,84,False,True,Caesars Sportsbook (New Jersey),213,84,-32.0,PSU -32.0,45.5,1800,-7000,-110.0,-110.0,84,401520358,indiana-hoosiers,Indiana,Hoosiers,Indiana,IU,Indiana Hoosiers,Hoosiers,990000,edebeb
teamId_86,401550093,False,,,,,NONE,,,,,,,,,,86,401550093,rose-hulman-fightin-engineers,Rose-Hulman,Fightin' Engineers,Rose-Hulman,RHIT,Rose-Hulman Fightin' Engineers,Fightin' Engineers,800000,b3b2b1
teamId_87,401525440,True,87,221,False,True,Caesars Sportsbook (New Jersey),87,221,-20.5,ND -20.5,45.5,800,-1400,-110.0,-110.0,87,401525440,notre-dame-fighting-irish,Notre Dame,Fighting Irish,Notre Dame,ND,Notre Dame Fighting Irish,Fighting Irish,0c2340,c99700
teamId_89,401550290,False,,,,,NONE,,,,,,,,,,89,401550290,wabash-college-little-giants,Wabash College,Little Giants,Wabash,WAB,Wabash College Little Giants,Little Giants,000000,
teamId_90,401544880,False,,,,,NONE,,,,,,,,,,90,401544880,pittsburg-state-gorillas,Pittsburg State,Gorillas,Pitt St,PST,Pittsburg State Gorillas,Gorillas,000000,
teamId_93,401540366,False,,,,,NONE,,,,,,,,,,93,401540366,murray-state-racers,Murray State,Racers,Murray St,MUR,Murray State Racers,Racers,002148,000e00
teamId_96,401520353,True,96,2633,True,False,Caesars Sportsbook (New Jersey),2633,96,3.5,TENN -3.5,51.0,-180,152,-110.0,-110.0,96,401520353,kentucky-wildcats,Kentucky,Wildcats,Kentucky,UK,Kentucky Wildcats,Wildcats,0033a0,ffffff
teamId_97,401525535,True,97,150,False,True,Caesars Sportsbook (New Jersey),97,150,-6.0,LOU -6.0,46.0,180,-220,-110.0,-110.0,97,401525535,louisville-cardinals,Louisville,Cardinals,Louisville,LOU,Louisville Cardinals,Cardinals,c9001f,000000
teamId_98,401520346,True,98,2335,True,False,Caesars Sportsbook (New Jersey),2335,98,4.0,LIB -4.0,61.5,-180,152,-110.0,-110.0,98,401520346,western-kentucky-hilltoppers,Western Kentucky,Hilltoppers,Western KY,WKU,Western Kentucky Hilltoppers,Hilltoppers,F32026,b3b5b8
teamId_99,401520362,True,333,99,False,True,Caesars Sportsbook (New Jersey),333,99,-4.5,ALA -4.5,,,,-110.0,-110.0,99,401520362,lsu-tigers,LSU,Tigers,LSU,LSU,LSU Tigers,Tigers,461d7c,fdd023
teamId_101,401550235,False,,,,,NONE,,,,,,,,,,101,401550235,eureka-college-red-devils,Eureka College,Red Devils,Eureka,EUR,Eureka College Red Devils,Red Devils,960a2c,c09a05
teamId_103,401520351,True,103,41,False,True,Caesars Sportsbook (New Jersey),103,41,-14.5,BC -14.5,50.0,430,-600,-110.0,-110.0,103,401520351,boston-college-eagles,Boston College,Eagles,Boston College,BC,Boston College Eagles,Eagles,8c2232,dbcca6
teamId_107,401540070,False,,,,,NONE,,,,,,,,,,107,401540070,holy-cross-crusaders,Holy Cross,Crusaders,Holy Cross,HC,Holy Cross Crusaders,Crusaders,0a0a0a,080808
teamId_108,401540339,False,,,,,NONE,,,,,,,,,,108,401540339,harvard-crimson,Harvard,Crimson,Harvard,HARV,Harvard Crimson,Crimson,990000,dbdbdb
teamId_109,401549741,False,,,,,NONE,,,,,,,,,,109,401549741,mit-engineers,MIT,Engineers,MIT,MAS,MIT Engineers,Engineers,000000,
teamId_110,401550127,False,,,,,NONE,,,,,,,,,,110,401550127,mass-maritime-buccaneers,Mass Maritime,Buccaneers,MA Maritme,MAS,Mass Maritime Buccaneers,Buccaneers,212c62,fed523
teamId_112,401550307,False,,,,,NONE,,,,,,,,,,112,401550307,tufts-university-jumbos,Tufts University,Jumbos,Tufts,TUF,Tufts University Jumbos,Jumbos,3e8ede,c6beb6
teamId_113,401520349,True,349,113,False,True,Caesars Sportsbook (New Jersey),349,113,-9.5,ARMY -9.5,50.5,278,-355,-110.0,-110.0,113,401520349,massachusetts-minutemen,Massachusetts,Minutemen,Massachusetts,MASS,Massachusetts Minutemen,Minutemen,880007,
teamId_114,401552477,False,,,,,NONE,,,,,,,,,,114,401552477,fitchburg-state-falcons,Fitchburg State,Falcons,Fitchburg State,FIT,Fitchburg State Falcons,Falcons,024d36,fbbf16
teamId_118,401547192,False,,,,,NONE,,,,,,,,,,118,401547192,johns-hopkins-blue-jays,Johns Hopkins,Blue Jays,Johns Hopkins,JHU,Johns Hopkins Blue Jays,Blue Jays,000000,
teamId_119,401540327,False,,,,,NONE,,,,,,,,,,119,401540327,towson-tigers,Towson,Tigers,Towson,TOW,Towson Tigers,Tigers,FFC229,
teamId_120,401520356,True,77,120,True,False,Caesars Sportsbook (New Jersey),120,77,14.0,MD -14.0,48.5,-550,400,-110.0,-110.0,120,401520356,maryland-terrapins,Maryland,Terrapins,Maryland,MD,Maryland Terrapins,Terrapins,D5002B,ffcd00
teamId_121,401550299,False,,,,,NONE,,,,,,,,,,121,401550299,bates-college-bobcats,Bates College,Bobcats,Bates,BAT,Bates College Bobcats,Bobcats,a51e36,b2b3b2
teamId_124,401550159,False,,,,,NONE,,,,,,,,,,124,401550159,augsburg-auggies,Augsburg,Auggies,Augsburg,AUG,Augsburg Auggies,Auggies,74233d,a9a9aa
teamId_125,401540772,False,,,,,NONE,,,,,,,,,,125,401540772,grand-valley-state-lakers,Grand Valley State,Lakers,Grand Valley St,GRV,Grand Valley State Lakers,Lakers,000000,
teamId_126,401550148,False,,,,,NONE,,,,,,,,,,126,401550148,kalamazoo-hornets,Kalamazoo,Hornets,Kalamazoo,KAL,Kalamazoo Hornets,Hornets,000000,
teamId_127,401520354,True,135,127,False,True,Caesars Sportsbook (New Jersey),135,127,-7.0,MINN -7.0,40.5,215,-267,-120.0,100.0,127,401520354,michigan-state-spartans,Michigan State,Spartans,Michigan St,MSU,Michigan State Spartans,Spartans,18453B,ffffff
teamId_128,401540799,False,,,,,NONE,,,,,,,,,,128,401540799,northern-michigan-wildcats,Northern Michigan,Wildcats,N Michigan,NMI,Northern Michigan Wildcats,Wildcats,000000,
teamId_129,401540806,False,,,,,NONE,,,,,,,,,,129,401540806,saginaw-valley-state-cardinals,Saginaw Valley State,Cardinals,Saginaw Valley,SVS,Saginaw Valley State Cardinals,Cardinals,000000,
teamId_130,401520368,False,,,,,NONE,,,,,,,,,,130,401520368,michigan-wolverines,Michigan,Wolverines,Michigan,MICH,Michigan Wolverines,Wolverines,00274c,ffcb05
teamId_131,401540799,False,,,,,NONE,,,,,,,,,,131,401540799,wayne-state-mi-warriors,Wayne State (MI),Warriors,Wayne State MI,WNST,Wayne State (MI) Warriors,Warriors,000000,
teamId_132,401545817,False,,,,,NONE,,,,,,,,,,132,401545817,bemidji-state-beavers,Bemidji State,Beavers,Bemidji St,BST,Bemidji State Beavers,Beavers,000000,
teamId_133,401550177,False,,,,,NONE,,,,,,,,,,133,401550177,st-olaf-oles,St. Olaf,Oles,St. Olaf,OLAF,St. Olaf Oles,Oles,000000,d18c29
teamId_134,401545817,False,,,,,NONE,,,,,,,,,,134,401545817,minnesota-duluth-bulldogs,Minnesota Duluth,Bulldogs,Minn Duluth,UMD,Minnesota Duluth Bulldogs,Bulldogs,000000,
teamId_135,401520354,True,135,127,False,True,Caesars Sportsbook (New Jersey),135,127,-7.0,MINN -7.0,40.5,215,-267,-120.0,100.0,135,401520354,minnesota-golden-gophers,Minnesota,Golden Gophers,Minnesota,MINN,Minnesota Golden Gophers,Golden Gophers,5e0a2f,fab41c
teamId_137,401541971,False,,,,,NONE,,,,,,,,,,137,401541971,missouri-western-griffons,Missouri Western,Griffons,MO Westrn,MIS,Missouri Western Griffons,Griffons,000000,
teamId_138,401541987,False,,,,,NONE,,,,,,,,,,138,401541987,northwest-missouri-state-bearcats,Northwest Missouri State,Bearcats,NW MO ST,NOR,Northwest Missouri State Bearcats,Bearcats,000000,
teamId_142,401520364,False,,,,,NONE,,,,,,,,,,142,401520364,missouri-tigers,Missouri,Tigers,Missouri,MIZ,Missouri Tigers,Tigers,f1b82d,000000
teamId_143,401549647,False,,,,,NONE,,,,,,,,,,143,401549647,washington-university-st-louis-bears,Washington University (St. Louis),Bears,Wash St Louis,WSTL,Washington University (St. Louis) Bears,Bears,000000,
teamId_145,401520357,True,145,238,False,True,Caesars Sportsbook (New Jersey),145,238,-24.5,MISS -24.5,62.5,1450,-4000,-110.0,-110.0,145,401520357,ole-miss-rebels,Ole Miss,Rebels,Ole Miss,MISS,Ole Miss Rebels,Rebels,13294b,c8102e
teamId_146,401550394,False,,,,,NONE,,,,,,,,,,146,401550394,grove-city-college-wolverines,Grove City College,Wolverines,Grove City,GRO,Grove City College Wolverines,Wolverines,000000,
teamId_147,401540247,False,,,,,NONE,,,,,,,,,,147,401540247,montana-state-bobcats,Montana State,Bobcats,Montana St,MTST,Montana State Bobcats,Bobcats,00205c,bc955c
teamId_149,401540262,False,,,,,NONE,,,,,,,,,,149,401540262,montana-grizzlies,Montana,Grizzlies,Montana,MONT,Montana Grizzlies,Grizzlies,751D4A,666666
teamId_150,401525535,True,97,150,False,True,Caesars Sportsbook (New Jersey),97,150,-6.0,LOU -6.0,46.0,180,-220,-110.0,-110.0,150,401525535,duke-blue-devils,Duke,Blue Devils,Duke,DUKE,Duke Blue Devils,Blue Devils,013088,ffffff
teamId_151,401531398,True,2636,151,False,True,Caesars Sportsbook (New Jersey),2636,151,-18.5,UTSA -18.5,47.0,650,-1000,-110.0,-110.0,151,401531398,east-carolina-pirates,East Carolina,Pirates,East Carolina,ECU,East Carolina Pirates,Pirates,4b1869,f0907b
teamId_152,401525534,True,152,228,True,False,Caesars Sportsbook (New Jersey),228,152,9.5,CLEM -9.5,44.0,-355,278,-110.0,-110.0,152,401525534,nc-state-wolfpack,NC State,Wolfpack,NC State,NCSU,NC State Wolfpack,Wolfpack,cc0000,ffffff
teamId_153,401525537,True,59,153,True,False,Caesars Sportsbook (New Jersey),153,59,11.5,UNC -11.5,64.5,-455,345,-110.0,-110.0,153,401525537,north-carolina-tar-heels,North Carolina,Tar Heels,North Carolina,UNC,North Carolina Tar Heels,Tar Heels,7bafd4,13294b
teamId_154,401525536,True,154,52,True,False,Caesars Sportsbook (New Jersey),52,154,20.5,FSU -20.5,52.0,-1400,800,-110.0,-110.0,154,401525536,wake-forest-demon-deacons,Wake Forest,Demon Deacons,Wake Forest,WAKE,Wake Forest Demon Deacons,Demon Deacons,000000,ceb888
teamId_155,401540303,False,,,,,NONE,,,,,,,,,,155,401540303,north-dakota-fighting-hawks,North Dakota,Fighting Hawks,North Dakota,UND,North Dakota Fighting Hawks,Fighting Hawks,00A26B,c2c3c0
teamId_158,401520355,True,158,2509,False,True,Caesars Sportsbook (New Jersey),158,2509,-2.0,NEB -2.0,39.5,110,-130,-115.0,-105.0,158,401520355,nebraska-cornhuskers,Nebraska,Cornhuskers,Nebraska,NEB,Nebraska Cornhuskers,Cornhuskers,d00000,ffffff
teamId_159,401540339,False,,,,,NONE,,,,,,,,,,159,401540339,dartmouth-big-green,Dartmouth,Big Green,Dartmouth,DART,Dartmouth Big Green,Big Green,005730,000000
teamId_160,401540532,False,,,,,NONE,,,,,,,,,,160,401540532,new-hampshire-wildcats,New Hampshire,Wildcats,New Hampshire,UNH,New Hampshire Wildcats,Wildcats,004990,c3c4c6
teamId_162,401550182,False,,,,,NONE,,,,,,,,,,162,401550182,hamline-pipers,Hamline,Pipers,Hamline,HAM,Hamline Pipers,Pipers,98012e,ffffff
teamId_163,401540330,False,,,,,NONE,,,,,,,,,,163,401540330,princeton-tigers,Princeton,Tigers,Princeton,PRIN,Princeton Tigers,Tigers,ff9408,080808
teamId_164,401520375,False,,,,,NONE,,,,,,,,,,164,401520375,rutgers-scarlet-knights,Rutgers,Scarlet Knights,Rutgers,RUTG,Rutgers Scarlet Knights,Scarlet Knights,d21034,ffffff
teamId_166,401520345,True,2348,166,False,True,Caesars Sportsbook (New Jersey),2348,166,-3.0,LT -3.0,55.0,130,-155,-115.0,-105.0,166,401520345,new-mexico-state-aggies,New Mexico State,Aggies,New Mexico St,NMSU,New Mexico State Aggies,Aggies,891216,000000
teamId_167,401532604,True,2440,167,True,False,Caesars Sportsbook (New Jersey),167,2440,1.5,UNM -1.5,49.5,-125,105,-110.0,-110.0,167,401532604,new-mexico-lobos,New Mexico,Lobos,New Mexico,UNM,New Mexico Lobos,Lobos,000000,231f20
teamId_171,401541634,False,,,,,NONE,,,,,,,,,,171,401541634,columbia-lions,Columbia,Lions,Columbia,COLU,Columbia Lions,Lions,174785,004b85
teamId_172,401540330,False,,,,,NONE,,,,,,,,,,172,401540330,cornell-big-red,Cornell,Big Red,Cornell,COR,Cornell Big Red,Big Red,d60027,101010
teamId_173,401550059,False,,,,,NONE,,,,,,,,,,173,401550059,hartwick-hawks,Hartwick,Hawks,Hartwick,HARW,Hartwick Hawks,Hawks,000000,
teamId_174,401549585,False,,,,,NONE,,,,,,,,,,174,401549585,hobart-statesmen,Hobart,Statesmen,Hobart,HBRT,Hobart Statesmen,Statesmen,000000,
teamId_175,401549612,False,,,,,NONE,,,,,,,,,,175,401549612,ithaca-bombers,Ithaca,Bombers,Ithaca,ITH,Ithaca Bombers,Bombers,000000,
teamId_183,401525533,True,259,183,False,True,Caesars Sportsbook (New Jersey),259,183,-2.5,VT -2.5,47.5,105,-125,-120.0,100.0,183,401525533,syracuse-orange,Syracuse,Orange,Syracuse,SYR,Syracuse Orange,Orange,ff6500,000e54
teamId_184,401549621,False,,,,,NONE,,,,,,,,,,184,401549621,university-of-rochester-ny-yellow-jackets,University of Rochester (NY),Yellow Jackets,Rochester (NY),ROC,University of Rochester (NY) Yellow Jackets,Yellow Jackets,000000,
teamId_188,401550251,False,,,,,NONE,,,,,,,,,,188,401550251,baldwin-wallace-yellow-jackets,Baldwin Wallace,Yellow Jackets,Baldwin Wallace,BALW,Baldwin Wallace Yellow Jackets,Yellow Jackets,000000,
teamId_189,401532435,False,,,,,NONE,,,,,,,,,,189,401532435,bowling-green-falcons,Bowling Green,Falcons,Bowling Green,BGSU,Bowling Green Falcons,Falcons,2b1000,492000
teamId_190,401550072,False,,,,,NONE,,,,,,,,,,190,401550072,defiance-yellow-jackets,Defiance,Yellow Jackets,Defiance,DEF,Defiance Yellow Jackets,Yellow Jackets,4e2d8a,ded27c
teamId_191,401544995,False,,,,,NONE,,,,,,,,,,191,401544995,heidelberg-student-princes,Heidelberg,Student Princes,Heidelberg,HEI,Heidelberg Student Princes,Student Princes,000000,
teamId_193,401532432,True,195,193,False,True,Caesars Sportsbook (New Jersey),195,193,-7.5,OHIO -7.5,39.0,240,-305,-110.0,-110.0,193,401532432,miami-oh-redhawks,Miami (OH),RedHawks,Miami OH,M-OH,Miami (OH) RedHawks,RedHawks,a4000c,f0f0f0
teamId_194,401520360,True,275,194,True,False,Caesars Sportsbook (New Jersey),194,275,14.5,OSU -14.5,45.5,-700,500,-110.0,-110.0,194,401520360,ohio-state-buckeyes,Ohio State,Buckeyes,Ohio State,OSU,Ohio State Buckeyes,Buckeyes,ce1141,505056
teamId_195,401532432,True,195,193,False,True,Caesars Sportsbook (New Jersey),195,193,-7.5,OHIO -7.5,39.0,240,-305,-110.0,-110.0,195,401532432,ohio-bobcats,Ohio,Bobcats,Ohio,OHIO,Ohio Bobcats,Bobcats,295A29,e4bb85
teamId_196,401541971,False,,,,,NONE,,,,,,,,,,196,401541971,northeastern-state-river-hawks,Northeastern State,River Hawks,Northeastern St,NEOS,Northeastern State River Hawks,River Hawks,000000,
